# Created on 2018-12-12 16:17:54 
# Sources: d:\gpsother\tec-suite\in\2015\abcd0770.15d.Z, d:\gpsother\tec-suite\in\2015\brdc0770.15n.Z
# Satellite: G14
# Interval: 30.0
# Sampling interval: 0.0 (not used).
# Site: abcd
# Position (L, B, H): 253.601641965, 52.1962622634, 578.574894483
# Position (X, Y, Z): -1106129.71, -3758704.03, 5016675.77
# datetime format: %Y-%m-%dT%H:%M:%S
# Columns: tsn, hour, el, az, validity, tec.l1l2
# (I11,1X,F14.11,1X,F10.5,1X,F11.5,1X,I7,1X,F21.3)
        573  4.77500000000    4.85969   347.84748    4096                -9.258
        574  4.78333333333    4.92265   347.67348    4096                -9.219
        575  4.79166666667    4.98472   347.49908    4096                -8.370
        576  4.80000000000    5.04592   347.32430    4096                -7.939
        577  4.80833333333    5.10623   347.14912    4096                -8.335
        578  4.81666666667    5.16566   346.97356    4096                -9.058
        579  4.82500000000    5.22420   346.79763    4096                -9.284
        580  4.83333333333    5.28184   346.62131    4096                -9.106
        581  4.84166666667    5.33859   346.44463    4096                -8.303
        582  4.85000000000    5.39444   346.26757    4096                -7.569
        583  4.85833333333    5.44938   346.09016    4464                 0.000
        584  4.86666666667    5.50342   345.91238    4464                 0.000
        585  4.87500000000    5.55656   345.73425    4464                 0.000
        586  4.88333333333    5.60878   345.55577    4464                 0.000
        587  4.89166666667    5.66010   345.37694    4096                -8.055
        588  4.90000000000    5.71049   345.19777    4096                -8.417
        589  4.90833333333    5.75997   345.01826    4096                -8.496
        590  4.91666666667    5.80853   344.83842    4096                -8.385
        591  4.92500000000    5.85617   344.65824    4096                -7.963
        592  4.93333333333    5.90288   344.47775    4096                -7.235
        593  4.94166666667    5.94867   344.29693    4096                -6.417
        594  4.95000000000    5.99352   344.11580    4096                -5.878
        595  4.95833333333    6.03745   343.93436    4096                -6.839
        596  4.96666666667    6.08043   343.75261    4096                -7.811
        597  4.97500000000    6.12249   343.57056    4096                -7.379
        598  4.98333333333    6.16360   343.38822    4096                -5.674
        599  4.99166666667    6.20377   343.20558    4464                 0.000
        600  5.00000000000    6.24300   343.02265    4464                 0.000
        601  5.00833333333    6.28129   342.83945    4464                 0.000
        602  5.01666666667    6.31863   342.65596    4464                 0.000
        603  5.02500000000    6.35502   342.47221    4096               -41.193
        604  5.03333333333    6.39046   342.28818    4464                 0.000
        605  5.04166666667    6.42494   342.10390    4464                 0.000
        606  5.05000000000    6.45848   341.91935    4464                 0.000
        607  5.05833333333    6.49106   341.73456    4464                 0.000
        608  5.06666666667    6.52268   341.54951    4096               -50.077
        609  5.07500000000    6.55334   341.36423    4096               -50.742
        610  5.08333333333    6.58304   341.17871    4096               -52.698
        611  5.09166666667    6.61178   340.99295    4464                 0.000
        612  5.10000000000    6.63955   340.80697    4464                 0.000
        613  5.10833333333    6.66636   340.62077    4464                 0.000
        614  5.11666666667    6.69221   340.43435    4464                 0.000
        615  5.12500000000    6.71709   340.24772    4096               -23.702
        616  5.13333333333    6.74100   340.06089    4096               -23.971
        617  5.14166666667    6.76394   339.87385    4096               -24.101
        618  5.15000000000    6.78591   339.68662    4096               -24.101
        619  5.15833333333    6.80690   339.49921    4096               -23.344
        620  5.16666666667    6.82693   339.31160    4096               -22.795
        621  5.17500000000    6.84598   339.12382    4096               -21.776
        622  5.18333333333    6.86405   338.93587    4096               -21.051
        623  5.19166666667    6.88116   338.74774    4096               -20.320
        624  5.20000000000    6.89728   338.55946    4096               -21.254
        625  5.20833333333    6.91243   338.37101    4096               -22.405
        626  5.21666666667    6.92660   338.18242    4096               -22.641
        627  5.22500000000    6.93979   337.99368    4096               -22.811
        628  5.23333333333    6.95201   337.80480    4096               -22.135
        629  5.24166666667    6.96324   337.61578    4096               -21.306
        630  5.25000000000    6.97350   337.42663    4096               -20.909
        631  5.25833333333    6.98277   337.23736    4096               -20.685
        632  5.26666666667    6.99107   337.04798    4096               -20.574
        633  5.27500000000    6.99838   336.85847    4096               -20.471
        634  5.28333333333    7.00472   336.66887    4096               -20.636
        635  5.29166666667    7.01007   336.47915    4096               -20.833
        636  5.30000000000    7.01445   336.28935    4096               -20.933
        637  5.30833333333    7.01784   336.09945    4096               -20.929
        638  5.31666666667    7.02025   335.90946    4096               -20.884
        639  5.32500000000    7.02168   335.71940    4096               -20.915
        640  5.33333333333    7.02214   335.52926    4096               -21.219
        641  5.34166666667    7.02161   335.33906    4096               -21.185
        642  5.35000000000    7.02010   335.14879    4096               -21.328
        643  5.35833333333    7.01761   334.95846    4096               -21.684
        644  5.36666666667    7.01415   334.76808    4096               -22.154
        645  5.37500000000    7.00970   334.57765    4096               -22.510
        646  5.38333333333    7.00428   334.38718    4096               -22.813
        647  5.39166666667    6.99788   334.19668    4096               -22.964
        648  5.40000000000    6.99050   334.00615    4096               -22.764
        649  5.40833333333    6.98215   333.81559    4096               -22.595
        650  5.41666666667    6.97282   333.62501    4096               -22.230
        651  5.42500000000    6.96252   333.43442    4096               -21.878
        652  5.43333333333    6.95124   333.24382    4096               -21.742
        653  5.44166666667    6.93899   333.05322    4096               -21.289
        654  5.45000000000    6.92577   332.86262    4096               -21.421
        655  5.45833333333    6.91158   332.67203    4096               -21.907
        656  5.46666666667    6.89642   332.48145    4096               -22.154
        657  5.47500000000    6.88029   332.29089    4096               -22.437
        658  5.48333333333    6.86320   332.10035    4096               -22.111
        659  5.49166666667    6.84514   331.90984    4096               -21.976
        660  5.50000000000    6.82611   331.71937    4096               -21.634
        661  5.50833333333    6.80612   331.52894    4096               -21.334
        662  5.51666666667    6.78517   331.33855    4096               -21.206
        663  5.52500000000    6.76326   331.14821    4096               -21.133
        664  5.53333333333    6.74039   330.95793    4096               -21.202
        665  5.54166666667    6.71657   330.76770    4096               -21.128
        666  5.55000000000    6.69178   330.57755    4096               -20.818
        667  5.55833333333    6.66605   330.38746    4096               -21.100
        668  5.56666666667    6.63936   330.19745    4096               -21.362
        669  5.57500000000    6.61173   330.00752    4096               -21.538
        670  5.58333333333    6.58314   329.81768    4096               -21.878
        671  5.59166666667    6.55361   329.62792    4096               -22.426
        672  5.60000000000    6.52314   329.43827    4096               -22.786
        673  5.60833333333    6.49172   329.24871    4096               -23.023
        674  5.61666666667    6.45937   329.05926    4096               -23.175
        675  5.62500000000    6.42607   328.86992    4096               -23.373
        676  5.63333333333    6.39184   328.68069    4096               -23.373
        677  5.64166666667    6.35668   328.49158    4096               -23.612
        678  5.65000000000    6.32059   328.30260    4096               -23.808
        679  5.65833333333    6.28356   328.11375    4096               -24.079
