# Created on 2018-12-12 16:18:00 
# Sources: d:\gpsother\tec-suite\in\2015\abcd0770.15d.Z, d:\gpsother\tec-suite\in\2015\brdc0770.15n.Z
# Satellite: G18
# Interval: 30.0
# Sampling interval: 0.0 (not used).
# Site: abcd
# Position (L, B, H): 253.601641965, 52.1962622634, 578.574894483
# Position (X, Y, Z): -1106129.71, -3758704.03, 5016675.77
# datetime format: %Y-%m-%dT%H:%M:%S
# Columns: tsn, hour, el, az, validity, tec.l1l2
# (I11,1X,F14.11,1X,F10.5,1X,F11.5,1X,I7,1X,F21.3)
       1268 10.56666666667   12.85625   223.03049    4096                 2.904
       1269 10.57500000000   13.05674   223.09883    4096                 2.854
       1270 10.58333333333   13.25735   223.16746    4096                 2.785
       1271 10.59166666667   13.45807   223.23637    4096                 2.749
       1272 10.60000000000   13.65890   223.30556    4096                 2.612
       1273 10.60833333333   13.85985   223.37504    4096                 2.466
       1274 10.61666666667   14.06091   223.44479    4096                 2.428
       1275 10.62500000000   14.26208   223.51483    4096                 2.349
       1276 10.63333333333   14.46336   223.58514    4096                 2.255
       1277 10.64166666667   14.66476   223.65574    4096                 2.185
       1278 10.65000000000   14.86626   223.72661    4096                 2.140
       1279 10.65833333333   15.06788   223.79776    4096                 2.049
       1280 10.66666666667   15.26961   223.86918    4096                 2.018
       1281 10.67500000000   15.47145   223.94088    4096                 1.863
       1282 10.68333333333   15.67341   224.01286    4096                 1.833
       1283 10.69166666667   15.87547   224.08511    4096                 1.838
       1284 10.70000000000   16.07764   224.15763    4096                 1.844
       1285 10.70833333333   16.27993   224.23043    4096                 1.775
       1286 10.71666666667   16.48232   224.30349    4096                 1.724
       1287 10.72500000000   16.68483   224.37683    4096                 1.708
       1288 10.73333333333   16.88744   224.45044    4096                 1.737
       1289 10.74166666667   17.09017   224.52431    4096                 1.686
       1290 10.75000000000   17.29300   224.59846    4096                 1.487
       1291 10.75833333333   17.49594   224.67287    4096                 1.464
       1292 10.76666666667   17.69900   224.74755    4096                 1.425
       1293 10.77500000000   17.90216   224.82250    4096                 1.269
       1294 10.78333333333   18.10543   224.89771    4096                 1.340
       1295 10.79166666667   18.30880   224.97319    4096                 1.199
       1296 10.80000000000   18.51229   225.04893    4096                 1.191
       1297 10.80833333333   18.71588   225.12493    4096                 1.139
       1298 10.81666666667   18.91959   225.20120    4096                 1.003
       1299 10.82500000000   19.12340   225.27773    4096                 0.984
       1300 10.83333333333   19.32731   225.35451    4096                 0.922
       1301 10.84166666667   19.53134   225.43156    4096                 1.054
       1302 10.85000000000   19.73547   225.50887    4096                 1.120
       1303 10.85833333333   19.93971   225.58644    4096                 0.890
       1304 10.86666666667   20.14405   225.66427    4096                 1.003
       1305 10.87500000000   20.34850   225.74236    4096                 0.867
       1306 10.88333333333   20.55306   225.82070    4096                 0.782
       1307 10.89166666667   20.75773   225.89930    4096                 0.737
       1308 10.90000000000   20.96250   225.97815    4096                 0.668
       1309 10.90833333333   21.16737   226.05726    4096                 0.563
       1310 10.91666666667   21.37235   226.13662    4096                 0.454
       1311 10.92500000000   21.57744   226.21624    4096                 0.340
       1312 10.93333333333   21.78263   226.29611    4096                 0.250
       1313 10.94166666667   21.98792   226.37623    4096                 0.182
       1314 10.95000000000   22.19333   226.45661    4096                 0.188
       1315 10.95833333333   22.39883   226.53723    4096                 0.234
       1316 10.96666666667   22.60444   226.61811    4096                 0.161
       1317 10.97500000000   22.81015   226.69923    4096                -0.046
       1318 10.98333333333   23.01597   226.78061    4096                -0.217
       1319 10.99166666667   23.22189   226.86223    4096                -0.366
       1320 11.00000000000   23.42791   226.94410    4096                -0.407
       1321 11.00833333333   23.63404   227.02622    4096                -0.342
       1322 11.01666666667   23.84027   227.10858    4096                -0.382
       1323 11.02500000000   24.04660   227.19120    4096                -0.394
       1324 11.03333333333   24.25304   227.27405    4096                -0.494
       1325 11.04166666667   24.45957   227.35715    4096                -0.637
       1326 11.05000000000   24.66621   227.44050    4096                -0.697
       1327 11.05833333333   24.87295   227.52409    4096                -0.927
       1328 11.06666666667   25.07980   227.60792    4096                -0.904
       1329 11.07500000000   25.28674   227.69199    4096                -1.077
       1330 11.08333333333   25.49378   227.77631    4096                -1.233
       1331 11.09166666667   25.70093   227.86087    4096                -1.209
       1332 11.10000000000   25.90818   227.94567    4096                -1.238
       1333 11.10833333333   26.11552   228.03071    4096                -1.289
       1334 11.11666666667   26.32297   228.11599    4096                -1.216
       1335 11.12500000000   26.53052   228.20150    4096                -1.125
       1336 11.13333333333   26.73817   228.28726    4096                -1.108
       1337 11.14166666667   26.94591   228.37325    4096                -1.327
       1338 11.15000000000   27.15376   228.45948    4096                -1.333
       1339 11.15833333333   27.36171   228.54595    4096                -1.402
       1340 11.16666666667   27.56975   228.63266    4096                -1.684
       1341 11.17500000000   27.77789   228.71960    4096                -1.730
       1342 11.18333333333   27.98613   228.80677    4096                -1.381
       1343 11.19166666667   28.19447   228.89418    4096                -1.414
       1344 11.20000000000   28.40291   228.98183    4096                -1.456
       1345 11.20833333333   28.61145   229.06970    4096                -1.362
       1346 11.21666666667   28.82008   229.15781    4096                -1.463
       1347 11.22500000000   29.02881   229.24616    4096                -1.515
       1348 11.23333333333   29.23764   229.33473    4096                -1.258
       1349 11.24166666667   29.44656   229.42354    4096                -1.090
       1350 11.25000000000   29.65558   229.51258    4096                -1.092
       1351 11.25833333333   29.86470   229.60185    4096                -1.001
       1352 11.26666666667   30.07391   229.69135    4096                -0.902
       1353 11.27500000000   30.28322   229.78108    4096                -0.949
       1354 11.28333333333   30.49262   229.87103    4096                -0.878
       1355 11.29166666667   30.70212   229.96122    4096                -0.628
       1356 11.30000000000   30.91171   230.05163    4096                -0.504
       1357 11.30833333333   31.12140   230.14228    4096                -0.623
       1358 11.31666666667   31.33118   230.23315    4096                -0.321
       1359 11.32500000000   31.54106   230.32424    4096                -0.512
       1360 11.33333333333   31.75103   230.41557    4096                -0.768
       1361 11.34166666667   31.96110   230.50711    4096                -1.093
       1362 11.35000000000   32.17126   230.59889    4096                -1.492
       1363 11.35833333333   32.38151   230.69089    4096                -1.557
       1364 11.36666666667   32.59185   230.78311    4096                -1.892
       1365 11.37500000000   32.80229   230.87556    4096                -1.558
       1366 11.38333333333   33.01282   230.96823    4096                -1.623
       1367 11.39166666667   33.22344   231.06112    4096                -1.516
       1368 11.40000000000   33.43415   231.15424    4096                -1.698
       1369 11.40833333333   33.64496   231.24758    4096                -1.640
       1370 11.41666666667   33.85585   231.34114    4096                -1.711
       1371 11.42500000000   34.06684   231.43493    4096                -1.526
       1372 11.43333333333   34.27792   231.52893    4096                -1.860
       1373 11.44166666667   34.48908   231.62316    4096                -2.055
       1374 11.45000000000   34.70034   231.71761    4096                -2.176
       1375 11.45833333333   34.91169   231.81227    4096                -2.352
       1376 11.46666666667   35.12313   231.90716    4096                -2.353
       1377 11.47500000000   35.33465   232.00226    4096                -2.363
       1378 11.48333333333   35.54627   232.09759    4096                -2.414
       1379 11.49166666667   35.75797   232.19313    4096                -2.064
       1380 11.50000000000   35.96977   232.28889    4096                -1.838
       1381 11.50833333333   36.18165   232.38487    4096                -1.866
       1382 11.51666666667   36.39362   232.48107    4096                -1.871
       1383 11.52500000000   36.60567   232.57748    4096                -1.758
       1384 11.53333333333   36.81781   232.67411    4096                -2.294
       1385 11.54166666667   37.03004   232.77096    4096                -2.670
       1386 11.55000000000   37.24236   232.86802    4096                -2.637
       1387 11.55833333333   37.45476   232.96530    4096                -2.488
       1388 11.56666666667   37.66725   233.06280    4096                -2.517
       1389 11.57500000000   37.87983   233.16051    4096                -2.525
       1390 11.58333333333   38.09249   233.25843    4096                -2.453
       1391 11.59166666667   38.30523   233.35657    4096                -2.396
       1392 11.60000000000   38.51806   233.45493    4096                -2.351
       1393 11.60833333333   38.73098   233.55349    4096                -2.370
       1394 11.61666666667   38.94397   233.65228    4096                -2.468
       1395 11.62500000000   39.15706   233.75127    4096                -2.529
       1396 11.63333333333   39.37022   233.85048    4096                -2.614
       1397 11.64166666667   39.58347   233.94990    4096                -2.551
       1398 11.65000000000   39.79680   234.04954    4096                -2.636
       1399 11.65833333333   40.01021   234.14939    4096                -2.615
       1400 11.66666666667   40.22371   234.24945    4096                -2.608
       1401 11.67500000000   40.43729   234.34972    4096                -2.796
       1402 11.68333333333   40.65094   234.45020    4096                -2.890
       1403 11.69166666667   40.86468   234.55090    4096                -2.978
       1404 11.70000000000   41.07851   234.65181    4096                -3.003
       1405 11.70833333333   41.29241   234.75293    4096                -3.073
       1406 11.71666666667   41.50639   234.85426    4096                -3.082
       1407 11.72500000000   41.72045   234.95580    4096                -3.080
       1408 11.73333333333   41.93459   235.05755    4096                -3.105
       1409 11.74166666667   42.14881   235.15951    4096                -3.104
       1410 11.75000000000   42.36311   235.26169    4096                -3.179
       1411 11.75833333333   42.57748   235.36407    4096                -3.153
       1412 11.76666666667   42.79194   235.46666    4096                -3.217
       1413 11.77500000000   43.00647   235.56947    4096                -3.267
       1414 11.78333333333   43.22108   235.67248    4096                -3.321
       1415 11.79166666667   43.43576   235.77571    4096                -3.398
       1416 11.80000000000   43.65052   235.87914    4096                -3.394
       1417 11.80833333333   43.86536   235.98278    4096                -3.428
       1418 11.81666666667   44.08028   236.08664    4096                -3.446
       1419 11.82500000000   44.29527   236.19070    4096                -3.436
       1420 11.83333333333   44.51033   236.29497    4096                -3.513
       1421 11.84166666667   44.72547   236.39945    4096                -3.605
       1422 11.85000000000   44.94069   236.50415    4096                -3.686
       1423 11.85833333333   45.15597   236.60905    4096                -3.715
       1424 11.86666666667   45.37133   236.71416    4096                -3.714
       1425 11.87500000000   45.58677   236.81948    4096                -3.750
       1426 11.88333333333   45.80228   236.92501    4096                -3.856
       1427 11.89166666667   46.01786   237.03075    4096                -3.849
       1428 11.90000000000   46.23351   237.13670    4096                -3.920
       1429 11.90833333333   46.44923   237.24285    4096                -3.924
       1430 11.91666666667   46.66502   237.34922    4096                -3.957
       1431 11.92500000000   46.88089   237.45580    4096                -3.934
       1432 11.93333333333   47.09683   237.56259    4096                -3.980
       1433 11.94166666667   47.31283   237.66959    4096                -4.069
       1434 11.95000000000   47.52891   237.77680    4096                -4.084
       1435 11.95833333333   47.74505   237.88422    4096                -4.115
       1436 11.96666666667   47.96126   237.99185    4096                -4.075
       1437 11.97500000000   48.17755   238.09969    4096                -4.038
       1438 11.98333333333   48.39390   238.20774    4096                -4.041
       1439 11.99166666667   48.61031   238.31600    4096                -4.054
       1440 12.00000000000   48.82705   238.42518    4096                -4.120
       1441 12.00833333333   49.04335   238.53316    4096                -4.011
       1442 12.01666666667   49.25997   238.64205    4096                -4.070
       1443 12.02500000000   49.47665   238.75116    4096                -4.093
       1444 12.03333333333   49.69340   238.86048    4096                -4.107
       1445 12.04166666667   49.91022   238.97002    4096                -4.106
       1446 12.05000000000   50.12709   239.07977    4096                -4.069
       1447 12.05833333333   50.34404   239.18973    4096                -4.067
       1448 12.06666666667   50.56105   239.29990    4096                -4.083
       1449 12.07500000000   50.77812   239.41029    4096                -4.189
       1450 12.08333333333   50.99525   239.52089    4096                -4.288
       1451 12.09166666667   51.21245   239.63171    4096                -4.289
       1452 12.10000000000   51.42970   239.74275    4096                -4.239
       1453 12.10833333333   51.64702   239.85400    4096                -4.246
       1454 12.11666666667   51.86441   239.96547    4096                -4.292
       1455 12.12500000000   52.08185   240.07715    4096                -4.360
       1456 12.13333333333   52.29935   240.18905    4096                -4.332
       1457 12.14166666667   52.51691   240.30117    4096                -4.274
       1458 12.15000000000   52.73453   240.41351    4096                -4.354
       1459 12.15833333333   52.95222   240.52607    4096                -4.312
       1460 12.16666666667   53.16995   240.63885    4096                -4.407
       1461 12.17500000000   53.38775   240.75185    4096                -4.429
       1462 12.18333333333   53.60561   240.86508    4096                -4.361
       1463 12.19166666667   53.82352   240.97852    4096                -4.444
       1464 12.20000000000   54.04149   241.09219    4096                -4.430
       1465 12.20833333333   54.25952   241.20609    4096                -4.432
       1466 12.21666666667   54.47760   241.32021    4096                -4.450
       1467 12.22500000000   54.69573   241.43455    4096                -4.503
       1468 12.23333333333   54.91393   241.54912    4096                -4.490
       1469 12.24166666667   55.13217   241.66392    4096                -4.466
       1470 12.25000000000   55.35047   241.77895    4096                -4.456
       1471 12.25833333333   55.56883   241.89421    4096                -4.429
       1472 12.26666666667   55.78723   242.00971    4096                -4.415
       1473 12.27500000000   56.00569   242.12543    4096                -4.421
       1474 12.28333333333   56.22420   242.24139    4096                -4.439
       1475 12.29166666667   56.44277   242.35758    4096                -4.429
       1476 12.30000000000   56.66138   242.47401    4096                -4.399
       1477 12.30833333333   56.88005   242.59068    4096                -4.388
       1478 12.31666666667   57.09876   242.70759    4096                -4.439
       1479 12.32500000000   57.31753   242.82473    4096                -4.498
       1480 12.33333333333   57.53634   242.94212    4096                -4.542
       1481 12.34166666667   57.75520   243.05976    4096                -4.514
       1482 12.35000000000   57.97411   243.17764    4096                -4.470
       1483 12.35833333333   58.19307   243.29577    4096                -4.437
       1484 12.36666666667   58.41208   243.41414    4096                -4.442
       1485 12.37500000000   58.63113   243.53277    4096                -4.423
       1486 12.38333333333   58.85023   243.65165    4096                -4.414
       1487 12.39166666667   59.06938   243.77078    4096                -4.456
       1488 12.40000000000   59.28857   243.89018    4096                -4.497
       1489 12.40833333333   59.50780   244.00983    4096                -4.386
       1490 12.41666666667   59.72708   244.12974    4096                -4.347
       1491 12.42500000000   59.94640   244.24991    4096                -4.378
       1492 12.43333333333   60.16577   244.37036    4096                -4.279
       1493 12.44166666667   60.38518   244.49106    4096                -4.277
       1494 12.45000000000   60.60463   244.61205    4096                -4.303
       1495 12.45833333333   60.82412   244.73330    4096                -4.368
       1496 12.46666666667   61.04366   244.85483    4096                -4.485
       1497 12.47500000000   61.26323   244.97664    4096                -4.399
       1498 12.48333333333   61.48285   245.09873    4096                -4.440
       1499 12.49166666667   61.70250   245.22111    4096                -4.452
       1500 12.50000000000   61.92220   245.34378    4096                -4.484
       1501 12.50833333333   62.14193   245.46674    4096                -4.473
       1502 12.51666666667   62.36170   245.58999    4096                -4.484
       1503 12.52500000000   62.58151   245.71354    4096                -4.479
       1504 12.53333333333   62.80136   245.83740    4096                -4.492
       1505 12.54166666667   63.02124   245.96156    4096                -4.526
       1506 12.55000000000   63.24116   246.08603    4096                -4.515
       1507 12.55833333333   63.46111   246.21082    4096                -4.511
       1508 12.56666666667   63.68110   246.33593    4096                -4.487
       1509 12.57500000000   63.90112   246.46136    4096                -4.485
       1510 12.58333333333   64.12118   246.58711    4096                -4.510
       1511 12.59166666667   64.34127   246.71320    4096                -4.482
       1512 12.60000000000   64.56139   246.83963    4096                -4.464
       1513 12.60833333333   64.78155   246.96640    4096                -4.480
       1514 12.61666666667   65.00174   247.09352    4096                -4.498
       1515 12.62500000000   65.22196   247.22100    4096                -4.502
       1516 12.63333333333   65.44220   247.34883    4096                -4.485
       1517 12.64166666667   65.66248   247.47703    4096                -4.496
       1518 12.65000000000   65.88279   247.60560    4096                -4.473
       1519 12.65833333333   66.10313   247.73455    4096                -4.467
       1520 12.66666666667   66.32350   247.86389    4096                -4.486
       1521 12.67500000000   66.54389   247.99362    4096                -4.464
       1522 12.68333333333   66.76431   248.12375    4096                -4.447
       1523 12.69166666667   66.98476   248.25429    4096                -4.482
       1524 12.70000000000   67.20523   248.38525    4096                -4.468
       1525 12.70833333333   67.42573   248.51663    4096                -4.468
       1526 12.71666666667   67.64626   248.64844    4096                -4.485
       1527 12.72500000000   67.86681   248.78069    4096                -4.485
       1528 12.73333333333   68.08738   248.91340    4096                -4.491
       1529 12.74166666667   68.30798   249.04657    4096                -4.480
       1530 12.75000000000   68.52860   249.18022    4096                -4.471
       1531 12.75833333333   68.74924   249.31434    4096                -4.446
       1532 12.76666666667   68.96990   249.44896    4096                -4.445
       1533 12.77500000000   69.19058   249.58409    4096                -4.462
       1534 12.78333333333   69.41129   249.71973    4096                -4.491
       1535 12.79166666667   69.63201   249.85591    4096                -4.459
       1536 12.80000000000   69.85275   249.99263    4096                -4.412
       1537 12.80833333333   70.07352   250.12991    4096                -4.373
       1538 12.81666666667   70.29429   250.26777    4096                -4.366
       1539 12.82500000000   70.51509   250.40621    4096                -4.373
       1540 12.83333333333   70.73590   250.54526    4096                -4.377
       1541 12.84166666667   70.95673   250.68493    4096                -4.378
       1542 12.85000000000   71.17758   250.82525    4096                -4.370
       1543 12.85833333333   71.39844   250.96622    4096                -4.389
       1544 12.86666666667   71.61931   251.10787    4096                -4.420
       1545 12.87500000000   71.84020   251.25022    4096                -4.413
       1546 12.88333333333   72.06110   251.39329    4096                -4.382
       1547 12.89166666667   72.28201   251.53711    4096                -4.362
       1548 12.90000000000   72.50294   251.68169    4096                -4.321
       1549 12.90833333333   72.72387   251.82707    4096                -4.302
       1550 12.91666666667   72.94482   251.97327    4096                -4.297
       1551 12.92500000000   73.16577   252.12031    4096                -4.261
       1552 12.93333333333   73.38673   252.26823    4096                -4.216
       1553 12.94166666667   73.60771   252.41706    4096                -4.188
       1554 12.95000000000   73.82868   252.56683    4096                -4.193
       1555 12.95833333333   74.04967   252.71757    4096                -4.200
       1556 12.96666666667   74.27066   252.86933    4096                -4.196
       1557 12.97500000000   74.49166   253.02214    4096                -4.175
       1558 12.98333333333   74.71266   253.17604    4096                -4.191
       1559 12.99166666667   74.93366   253.33108    4096                -4.176
       1560 13.00000000000   75.15467   253.48729    4096                -4.167
       1561 13.00833333333   75.37568   253.64474    4096                -4.157
       1562 13.01666666667   75.59669   253.80347    4096                -4.137
       1563 13.02500000000   75.81770   253.96354    4096                -4.127
       1564 13.03333333333   76.03871   254.12501    4096                -4.117
       1565 13.04166666667   76.25972   254.28793    4096                -4.132
       1566 13.05000000000   76.48073   254.45239    4096                -4.143
       1567 13.05833333333   76.70173   254.61843    4096                -4.150
       1568 13.06666666667   76.92273   254.78616    4096                -4.160
       1569 13.07500000000   77.14372   254.95563    4096                -4.151
       1570 13.08333333333   77.36471   255.12695    4096                -4.142
       1571 13.09166666667   77.58569   255.30020    4096                -4.138
       1572 13.10000000000   77.80666   255.47549    4096                -4.152
       1573 13.10833333333   78.02763   255.65292    4096                -4.148
       1574 13.11666666667   78.24858   255.83261    4096                -4.161
       1575 13.12500000000   78.46952   256.01467    4096                -4.140
       1576 13.13333333333   78.69044   256.19926    4096                -4.115
       1577 13.14166666667   78.91136   256.38651    4096                -4.113
       1578 13.15000000000   79.13225   256.57657    4096                -4.093
       1579 13.15833333333   79.35313   256.76962    4096                -4.066
       1580 13.16666666667   79.57399   256.96585    4096                -4.038
       1581 13.17500000000   79.79483   257.16544    4096                -4.032
       1582 13.18333333333   80.01564   257.36862    4096                -4.002
       1583 13.19166666667   80.23643   257.57563    4096                -3.999
       1584 13.20000000000   80.45720   257.78673    4096                -3.987
       1585 13.20833333333   80.67793   258.00219    4096                -3.979
       1586 13.21666666667   80.89863   258.22234    4096                -3.963
       1587 13.22500000000   81.11931   258.44750    4096                -3.940
       1588 13.23333333333   81.33994   258.67807    4096                -3.938
       1589 13.24166666667   81.56053   258.91445    4096                -3.925
       1590 13.25000000000   81.78109   259.15710    4096                -3.885
       1591 13.25833333333   82.00159   259.40655    4096                -3.856
       1592 13.26666666667   82.22205   259.66335    4096                -3.848
       1593 13.27500000000   82.44245   259.92813    4096                -3.822
       1594 13.28333333333   82.66280   260.20163    4096                -3.806
       1595 13.29166666667   82.88308   260.48462    4096                -3.791
       1596 13.30000000000   83.10329   260.77800    4096                -3.802
       1597 13.30833333333   83.32342   261.08281    4096                -3.773
       1598 13.31666666667   83.54347   261.40019    4096                -3.761
       1599 13.32500000000   83.76343   261.73146    4096                -3.738
       1600 13.33333333333   83.98329   262.07812    4096                -3.740
       1601 13.34166666667   84.20304   262.44192    4096                -3.728
       1602 13.35000000000   84.42266   262.82486    4096                -3.704
       1603 13.35833333333   84.64215   263.22926    4096                -3.691
       1604 13.36666666667   84.86148   263.65786    4096                -3.674
       1605 13.37500000000   85.08063   264.11386    4096                -3.679
       1606 13.38333333333   85.29959   264.60106    4096                -3.685
       1607 13.39166666667   85.51832   265.12398    4096                -3.697
       1608 13.40000000000   85.73680   265.68807    4096                -3.677
       1609 13.40833333333   85.95498   266.29991    4096                -3.654
       1610 13.41666666667   86.17281   266.96759    4096                -3.633
       1611 13.42500000000   86.39024   267.70109    4096                -3.606
       1612 13.43333333333   86.60719   268.51287    4096                -3.599
       1613 13.44166666667   86.82356   269.41874    4096                -3.565
       1614 13.45000000000   87.03923   270.43897    4096                -3.542
       1615 13.45833333333   87.25404   271.59996    4096                -3.507
       1616 13.46666666667   87.46777   272.93673    4096                -3.472
       1617 13.47500000000   87.68014   274.49655    4096                -3.466
       1618 13.48333333333   87.89073   276.34461    4096                -3.438
       1619 13.49166666667   88.09897   278.57290    4096                -3.433
       1620 13.50000000000   88.30399   281.31448    4096                -3.425
       1621 13.50833333333   88.50447   284.76673    4096                -3.412
       1622 13.51666666667   88.69833   289.22926    4096                -3.391
       1623 13.52500000000   88.88213   295.16226    4096                -3.353
       1624 13.53333333333   89.05002   303.25864    4096                -3.353
       1625 13.54166666667   89.19206   314.44797    4096                -3.325
       1626 13.55000000000   89.29252   329.50938    4096                -3.306
       1627 13.55833333333   89.33236   347.81272    4096                -3.282
       1628 13.56666666667   89.30118     6.35037    4096                -3.271
       1629 13.57500000000   89.20733    21.90091    4096                -3.254
       1630 13.58333333333   89.06960    33.54614    4096                -3.241
       1631 13.59166666667   88.90444    41.97628    4096                -3.242
       1632 13.60000000000   88.72245    48.13749    4096                -3.208
       1633 13.60833333333   88.52988    52.75556    4096                -3.197
       1634 13.61666666667   88.33040    56.31599    4096                -3.173
       1635 13.62500000000   88.12623    59.13484    4096                -3.161
       1636 13.63333333333   87.91875    61.41989    4096                -3.145
       1637 13.64166666667   87.70887    63.31072    4096                -3.130
       1638 13.65000000000   87.49721    64.90356    4096                -3.109
       1639 13.65833333333   87.28418    66.26640    4096                -3.085
       1640 13.66666666667   87.07009    67.44838    4096                -3.068
       1641 13.67500000000   86.85517    68.48583    4096                -3.026
       1642 13.68333333333   86.63958    69.40607    4096                -3.006
       1643 13.69166666667   86.42345    70.23004    4096                -2.977
       1644 13.70000000000   86.20688    70.97403    4096                -2.953
       1645 13.70833333333   85.98994    71.65088    4096                -2.958
       1646 13.71666666667   85.77269    72.27085    4096                -2.925
       1647 13.72500000000   85.55520    72.84222    4096                -2.896
       1648 13.73333333333   85.33748    73.37175    4096                -2.859
       1649 13.74166666667   85.11959    73.86502    4096                -2.842
       1650 13.75000000000   84.90154    74.32665    4096                -2.845
       1651 13.75833333333   84.68337    74.76053    4096                -2.842
       1652 13.76666666667   84.46509    75.16993    4096                -2.806
       1653 13.77500000000   84.24671    75.55762    4096                -2.745
       1654 13.78333333333   84.02826    75.92599    4096                -2.751
       1655 13.79166666667   83.80974    76.27707    4096                -2.737
       1656 13.80000000000   83.59116    76.61265    4096                -2.721
       1657 13.80833333333   83.37254    76.93424    4096                -2.648
       1658 13.81666666667   83.15388    77.24318    4096                -2.627
       1659 13.82500000000   82.93520    77.54066    4096                -2.606
       1660 13.83333333333   82.71648    77.82771    4096                -2.585
       1661 13.84166666667   82.49776    78.10524    4096                -2.570
       1662 13.85000000000   82.27902    78.37405    4096                -2.534
       1663 13.85833333333   82.06027    78.63488    4096                -2.505
       1664 13.86666666667   81.84151    78.88836    4096                -2.471
       1665 13.87500000000   81.62276    79.13507    4096                -2.425
       1666 13.88333333333   81.40401    79.37553    4096                -2.421
       1667 13.89166666667   81.18527    79.61021    4096                -2.403
       1668 13.90000000000   80.96654    79.83952    4096                -2.375
       1669 13.90833333333   80.74782    80.06386    4096                -2.354
       1670 13.91666666667   80.52911    80.28355    4096                -2.332
       1671 13.92500000000   80.31042    80.49893    4096                -2.311
       1672 13.93333333333   80.09175    80.71027    4096                -2.255
       1673 13.94166666667   79.87310    80.91784    4096                -2.234
       1674 13.95000000000   79.65447    81.12188    4096                -2.226
       1675 13.95833333333   79.43587    81.32260    4096                -2.204
       1676 13.96666666667   79.21729    81.52022    4096                -2.190
       1677 13.97500000000   78.99874    81.71491    4096                -2.153
       1678 13.98333333333   78.78022    81.90685    4096                -2.138
       1679 13.99166666667   78.56172    82.09619    4096                -2.095
       1680 14.00000000000   78.34326    82.28309    4096                -2.080
       1681 14.00833333333   78.12483    82.46767    4096                -2.055
       1682 14.01666666667   77.90643    82.65006    4096                -2.007
       1683 14.02500000000   77.68807    82.83039    4096                -2.000
       1684 14.03333333333   77.46974    83.00875    4096                -2.001
       1685 14.04166666667   77.25145    83.18525    4096                -1.987
       1686 14.05000000000   77.03320    83.35998    4096                -1.962
       1687 14.05833333333   76.81498    83.53303    4096                -1.947
       1688 14.06666666667   76.59680    83.70448    4096                -1.901
       1689 14.07500000000   76.37866    83.87441    4096                -1.889
