# Created on 2018-12-12 16:17:53 
# Sources: d:\gpsother\tec-suite\in\2015\abcd0770.15d.Z, d:\gpsother\tec-suite\in\2015\brdc0770.15g.Z
# Satellite: R11 (k = 0.0)
# Interval: 30.0
# Sampling interval: 0.0 (not used).
# Site: abcd
# Position (L, B, H): 253.601641965, 52.1962622634, 578.574894483
# Position (X, Y, Z): -1106129.71, -3758704.03, 5016675.77
# datetime format: %Y-%m-%dT%H:%M:%S
# Columns: tsn, hour, el, az, validity, tec.l1l2
# (I11,1X,F14.11,1X,F10.5,1X,F11.5,1X,I7,1X,F21.3)
        537  4.47500000000    5.20958   329.07870       0                -4.392
        538  4.48333333333    5.43818   329.10217       0                -5.317
        539  4.49166666667    5.66699   329.12493       0                -5.474
        540  4.50000000000    5.88837   329.14623       0                -4.376
        541  4.50833333333    6.10834   329.14851       0                -3.704
        542  4.51666666667    6.33779   329.16845       0                -3.330
        543  4.52500000000    6.56738   329.18753       0                -3.326
        544  4.53333333333    6.79713   329.20574       0                -3.438
        545  4.54166666667    7.02701   329.22308       0                -2.957
        546  4.55000000000    7.25704   329.23955       0                -3.321
        547  4.55833333333    7.48721   329.25514       0                -2.699
        548  4.56666666667    7.71753   329.26986       0                -2.586
        549  4.57500000000    7.94798   329.28368       0                -3.081
        550  4.58333333333    8.17857   329.29662       0                -2.833
        551  4.59166666667    8.40929   329.30867       0                -3.047
        552  4.60000000000    8.64016   329.31982       0                -0.630
        553  4.60833333333    8.87115   329.33007       0                 1.931
        554  4.61666666667    9.10228   329.33942       0                 1.854
        555  4.62500000000    9.33354   329.34785       0                 1.196
        556  4.63333333333    9.56492   329.35537       0                 1.045
        557  4.64166666667    9.79644   329.36197       0                 2.154
        558  4.65000000000   10.02808   329.36765       0                 0.724
        559  4.65833333333   10.25985   329.37240       0                -1.706
        560  4.66666666667   10.49175   329.37621       0                -4.015
        561  4.67500000000   10.72377   329.37909       0                -5.923
        562  4.68333333333   10.95591   329.38102       0                -5.205
        563  4.69166666667   11.18817   329.38200       0                -4.040
        564  4.70000000000   11.42055   329.38203       0                -2.745
        565  4.70833333333   11.65305   329.38110       0                -1.127
        566  4.71666666667   11.88567   329.37920       0                -2.606
        567  4.72500000000   12.11840   329.37633       0                -3.270
        568  4.73333333333   12.35125   329.37249       0                -4.175
        569  4.74166666667   12.58421   329.36766       0                -3.643
        570  4.75000000000   12.81729   329.36184       0                -3.450
        571  4.75833333333   13.05048   329.35503       0                -3.803
        572  4.76666666667   13.28377   329.34722       0                -4.577
        573  4.77500000000   13.51718   329.33840       0                -4.702
        574  4.78333333333   13.75069   329.32857       0                -5.704
        575  4.79166666667   13.98431   329.31772       0                -7.423
        576  4.80000000000   14.21803   329.30584       0                -8.504
        577  4.80833333333   14.45186   329.29293       0                -8.133
        578  4.81666666667   14.68579   329.27898       0                -7.684
        579  4.82500000000   14.91982   329.26398       0                -6.887
        580  4.83333333333   15.15395   329.24793       0                -7.304
        581  4.84166666667   15.38818   329.23082       0                -9.984
        582  4.85000000000   15.62251   329.21264       0               -10.540
        583  4.85833333333   15.85694   329.19338       0               -10.806
        584  4.86666666667   16.09145   329.17304       0               -10.485
        585  4.87500000000   16.32607   329.15160       0               -10.805
        586  4.88333333333   16.56077   329.12907       0               -11.534
        587  4.89166666667   16.79556   329.10543       0               -12.290
        588  4.90000000000   17.03045   329.08068       0               -11.703
        589  4.90833333333   17.26542   329.05480       0               -11.894
        590  4.91666666667   17.50048   329.02779       0               -10.553
        591  4.92500000000   17.73562   328.99964       0                -9.450
        592  4.93333333333   17.97085   328.97034       0                -8.889
        593  4.94166666667   18.20615   328.93988       0                -8.301
        594  4.95000000000   18.44154   328.90825       0                -8.604
        595  4.95833333333   18.67701   328.87545       0                -8.050
        596  4.96666666667   18.91255   328.84146       0                -8.186
        597  4.97500000000   19.14817   328.80628       0                -6.486
        598  4.98333333333   19.38386   328.76989       0                -6.233
        599  4.99166666667   19.61963   328.73229       0                -8.270
        600  5.00000000000   19.85546   328.69347       0                -8.415
        601  5.00833333333   20.07997   328.64604       0                -7.878
        602  5.01666666667   20.31572   328.60411       0                -8.080
        603  5.02500000000   20.55139   328.56089       0                -7.574
        604  5.03333333333   20.78700   328.51637       0                -6.983
        605  5.04166666667   21.02252   328.47053       0                -7.244
        606  5.05000000000   21.25797   328.42337       0                -8.397
        607  5.05833333333   21.49333   328.37487       0                -7.429
        608  5.06666666667   21.72860   328.32502       0                -6.619
        609  5.07500000000   21.96378   328.27382       0                -5.976
        610  5.08333333333   22.19887   328.22124       0                -7.304
        611  5.09166666667   22.43385   328.16728       0                -8.194
        612  5.10000000000   22.66873   328.11193       0                -9.239
        613  5.10833333333   22.90350   328.05517       0               -10.025
        614  5.11666666667   23.13815   327.99699       0               -10.291
        615  5.12500000000   23.37269   327.93739       0               -10.058
        616  5.13333333333   23.60711   327.87634       0               -10.080
        617  5.14166666667   23.84140   327.81383       0                -9.601
        618  5.15000000000   24.07555   327.74986       0                -9.557
        619  5.15833333333   24.30958   327.68440       0               -10.401
        620  5.16666666667   24.54346   327.61745       0               -10.880
        621  5.17500000000   24.77719   327.54899       0               -11.438
        622  5.18333333333   25.01078   327.47901       0               -11.778
        623  5.19166666667   25.24421   327.40750       0               -11.913
        624  5.20000000000   25.47749   327.33443       0               -12.232
        625  5.20833333333   25.71059   327.25981       0               -12.646
        626  5.21666666667   25.94353   327.18360       0               -13.025
        627  5.22500000000   26.17629   327.10581       0               -13.586
        628  5.23333333333   26.40887   327.02640       0               -13.973
        629  5.24166666667   26.64126   326.94538       0               -13.887
        630  5.25000000000   26.86573   326.86550       0               -13.568
        631  5.25833333333   27.10547   326.77840       0               -13.268
        632  5.26666666667   27.33727   326.69242       0               -12.619
        633  5.27500000000   27.56886   326.60476       0               -12.136
