# Created on 2018-12-12 16:18:02 
# Sources: d:\gpsother\tec-suite\in\2015\abcd0770.15d.Z, d:\gpsother\tec-suite\in\2015\brdc0770.15n.Z
# Satellite: G22
# Interval: 30.0
# Sampling interval: 0.0 (not used).
# Site: abcd
# Position (L, B, H): 253.601641965, 52.1962622634, 578.574894483
# Position (X, Y, Z): -1106129.71, -3758704.03, 5016675.77
# datetime format: %Y-%m-%dT%H:%M:%S
# Columns: tsn, hour, el, az, validity, tec.l1l2
# (I11,1X,F14.11,1X,F10.5,1X,F11.5,1X,I7,1X,F21.3)
       1665 13.87500000000   59.18484   267.72282    4096                -9.425
       1666 13.88333333333   59.39972   267.84637    4096                -9.405
       1667 13.89166666667   59.61472   267.96998    4096                -9.399
       1668 13.90000000000   59.82982   268.09363    4096                -9.384
       1669 13.90833333333   60.04503   268.21734    4096                -9.377
       1670 13.91666666667   60.26036   268.34110    4096                -9.336
       1671 13.92500000000   60.47579   268.46491    4096                -9.321
       1672 13.93333333333   60.69132   268.58877    4096                -9.310
       1673 13.94166666667   60.90697   268.71268    4096                -9.282
       1674 13.95000000000   61.12272   268.83664    4096                -9.291
       1675 13.95833333333   61.33858   268.96066    4096                -9.264
       1676 13.96666666667   61.55455   269.08472    4096                -9.270
       1677 13.97500000000   61.77063   269.20883    4096                -9.238
       1678 13.98333333333   61.98681   269.33299    4096                -9.231
       1679 13.99166666667   62.20310   269.45721    4096                -9.223
       1680 14.00000000000   62.41966   269.58084    4096                -9.184
       1681 14.00833333333   62.63600   269.70578    4096                -9.166
       1682 14.01666666667   62.85261   269.83014    4096                -9.153
       1683 14.02500000000   63.06932   269.95455    4096                -9.098
       1684 14.03333333333   63.28614   270.07901    4096                -9.084
       1685 14.04166666667   63.50307   270.20352    4096                -9.080
       1686 14.05000000000   63.72010   270.32808    4096                -9.069
       1687 14.05833333333   63.93724   270.45269    4096                -9.056
       1688 14.06666666667   64.15448   270.57735    4096                -9.023
       1689 14.07500000000   64.37183   270.70206    4096                -9.024
       1690 14.08333333333   64.58928   270.82681    4096                -9.018
       1691 14.09166666667   64.80684   270.95162    4096                -9.011
       1692 14.10000000000   65.02450   271.07648    4096                -8.992
       1693 14.10833333333   65.24226   271.20139    4096                -8.991
       1694 14.11666666667   65.46013   271.32635    4096                -8.980
       1695 14.12500000000   65.67810   271.45137    4096                -9.002
       1696 14.13333333333   65.89618   271.57643    4096                -9.001
       1697 14.14166666667   66.11436   271.70155    4096                -8.982
       1698 14.15000000000   66.33264   271.82671    4096                -8.982
